"customer_id","amount"
2700,"84.97"
188,"45.94"
1331,"52.87"
1340,"8.03"
71,"21.72"
922,"10.87"
1198,"73.79"
814,"7.39"
943,"72.06"
14,"52.19"
2474,"16.69"
3670,"59.67"
3257,"30.40"
4062,"53.20"
278,"25.71"
2901,"35.31"
4345,"50.67"
708,"85.35"
902,"51.92"
4888,"73.94"
1286,"43.86"
780,"23.01"
2077,"10.53"
2611,"32.97"
3714,"7.26"
866,"101.11"
1896,"35.39"
3116,"43.22"
701,"78.20"
4316,"49.04"
4217,"27.74"
2251,"28.35"
175,"21.13"
1792,"74.91"
520,"30.36"
2014,"97.77"
3516,"27.27"
1041,"35.43"
4371,"16.54"
4180,"45.17"
2824,"29.82"
2456,"28.55"
3979,"52.90"
3101,"30.98"
431,"57.43"
933,"81.52"
738,"46.70"
2348,"29.78"
151,"51.06"
184,"51.40"
373,"67.15"
2182,"38.18"
3639,"79.38"
3122,"27.79"
248,"11.49"
1967,"35.94"
3552,"30.10"
2402,"64.91"
3816,"96.96"
1961,"82.61"
817,"13.09"
2992,"70.14"
730,"44.46"
3419,"34.31"
4515,"13.75"
2772,"20.31"
3554,"10.67"
1560,"30.21"
3887,"21.84"
4756,"76.71"
1596,"46.92"
1201,"47.58"
2533,"34.67"
626,"54.69"
4696,"13.71"
355,"75.27"
1583,"35.68"
2017,"39.18"
1987,"61.17"
1360,"40.42"
120,"22.04"
1077,"69.59"
3479,"42.71"
280,"79.34"
774,"18.40"
4648,"29.79"
2158,"67.65"
1684,"40.17"
2533,"78.02"
686,"45.76"
4940,"27.66"
956,"54.37"
867,"19.82"
286,"19.31"
711,"26.08"
413,"50.73"
861,"99.96"
146,"23.00"
231,"15.91"
3803,"4.89"
3729,"76.99"
4641,"15.40"
700,"83.67"
1157,"16.42"
466,"57.52"
983,"54.06"
185,"52.21"
2259,"11.02"
3918,"16.11"
4063,"82.97"
4686,"63.85"
4094,"18.59"
3749,"41.79"
3155,"82.22"
1533,"74.30"
854,"36.30"
539,"32.02"
955,"48.39"
2012,"23.99"
253,"32.09"
4511,"19.93"
4665,"46.75"
2739,"23.38"
3260,"19.92"
1166,"70.14"
3209,"54.92"
4904,"18.67"
4103,"60.92"
3815,"74.90"
797,"6.89"
2546,"60.37"
2872,"61.92"
340,"25.37"
1680,"23.92"
285,"54.45"
4810,"44.82"
758,"56.39"
2219,"18.62"
394,"67.81"
1354,"65.67"
1379,"4.09"
3640,"70.32"
1643,"90.27"
4540,"70.51"
1661,"58.38"
4565,"85.68"
3653,"53.76"
692,"71.26"
1597,"24.27"
2200,"70.73"
3129,"7.70"
1683,"54.62"
4215,"33.42"
4802,"25.52"
2064,"18.23"
1788,"34.04"
4036,"28.28"
3338,"20.03"
4156,"59.27"
248,"10.95"
4694,"66.40"
1096,"65.58"
4917,"47.98"
1229,"88.15"
3261,"65.17"
881,"20.66"
3856,"101.23"
1324,"3.74"
4262,"93.77"
334,"34.92"
976,"109.15"
1725,"12.72"
4341,"46.24"
3285,"35.72"
2288,"62.15"
4917,"87.49"
1321,"16.71"
4860,"85.10"
4068,"70.72"
1730,"39.91"
4914,"21.80"
1801,"27.59"
1409,"54.66"
4983,"33.54"
2058,"68.08"
2806,"21.51"
2361,"46.67"
412,"25.19"
4504,"97.35"
666,"68.61"
1014,"74.12"
3005,"43.45"
316,"17.07"
159,"17.58"
500,"63.24"
2592,"51.19"
202,"34.36"
4064,"26.81"
3838,"67.35"
3147,"69.66"
2632,"8.40"
447,"15.69"
776,"77.46"
2327,"16.37"
4971,"46.81"
4010,"51.11"
4195,"27.49"
3727,"13.02"
4098,"24.30"
4644,"53.64"
194,"65.26"
1863,"19.04"
2427,"38.89"
2553,"9.95"
1953,"20.03"
304,"21.11"
591,"72.67"
1606,"71.58"
76,"95.62"
13,"21.51"
2770,"24.60"
880,"57.52"
510,"88.13"
4240,"72.44"
479,"99.28"
3526,"52.55"
2770,"10.41"
1156,"76.59"
1392,"55.78"
3383,"43.69"
1820,"35.25"
4320,"80.64"
4703,"97.79"
1015,"21.11"
4139,"19.79"
1750,"47.90"
4557,"72.36"
4576,"30.67"
1304,"72.46"
612,"27.42"
3189,"30.36"
4125,"78.91"
4988,"36.87"
3344,"74.43"
3483,"100.08"
389,"78.28"
4694,"70.80"
4237,"40.50"
4755,"20.85"
4765,"29.55"
4235,"35.84"
1984,"54.19"
2452,"56.13"
4340,"74.73"
590,"90.02"
2422,"75.99"
4318,"43.18"
1443,"55.98"
1308,"12.94"
3414,"50.59"
2860,"34.78"
1207,"43.15"
4103,"16.10"
1158,"32.39"
246,"11.10"
3397,"13.88"
3956,"25.27"
894,"55.43"
2684,"72.41"
1106,"51.23"
287,"41.72"
2313,"48.27"
4194,"15.67"
3701,"38.63"
4935,"56.20"
3133,"36.07"
2908,"33.24"
4438,"49.11"
818,"77.36"
2415,"38.01"
4529,"25.57"
3399,"18.60"
2248,"52.18"
1865,"24.67"
4590,"60.18"
291,"54.44"
3745,"101.24"
3377,"24.93"
461,"43.83"
1525,"10.54"
1602,"35.22"
1549,"78.36"
2612,"48.83"
525,"61.98"
755,"68.34"
1881,"27.48"
3256,"6.42"
1618,"59.88"
2464,"73.34"
4443,"81.42"
2792,"23.72"
948,"16.71"
3792,"50.27"
4736,"25.63"
2614,"4.27"
2932,"105.93"
4354,"16.53"
1444,"105.19"
2491,"106.15"
3487,"62.09"
565,"27.02"
420,"35.50"
3957,"22.09"
3285,"99.20"
1801,"56.42"
2255,"66.27"
296,"34.27"
2339,"100.91"
2559,"29.99"
4113,"23.08"
3686,"42.94"
4798,"48.22"
3434,"8.64"
595,"3.04"
2803,"122.69"
4127,"82.27"
2240,"98.87"
4237,"16.36"
428,"25.23"
351,"57.46"
1106,"74.36"
4286,"57.57"
4681,"52.12"
3499,"57.07"
495,"44.63"
233,"23.56"
2709,"9.47"
862,"73.09"
532,"75.77"
1829,"23.42"
3331,"90.91"
4832,"86.84"
664,"103.36"
2750,"80.22"
201,"22.49"
1708,"121.15"
20,"21.66"
2245,"81.80"
3259,"54.27"
420,"25.76"
4100,"15.96"
2108,"54.09"
1053,"75.76"
449,"114.75"
2603,"80.12"
4190,"25.51"
4096,"62.49"
283,"81.36"
278,"57.62"
4705,"21.83"
3161,"66.98"
1988,"54.68"
3245,"8.01"
453,"48.18"
377,"19.15"
3936,"31.33"
827,"73.41"
3897,"56.20"
2796,"65.02"
2853,"67.44"
1769,"83.45"
2421,"18.34"
2081,"3.47"
4404,"87.45"
2898,"121.17"
1886,"61.04"
177,"82.30"
3626,"7.00"
714,"62.50"
4948,"63.06"
40,"22.75"
2300,"82.27"
3100,"14.31"
1332,"7.60"
510,"104.12"
1074,"18.01"
2531,"3.74"
2819,"73.91"
853,"7.75"
2144,"63.05"
1643,"56.45"
195,"22.47"
767,"62.68"
1102,"76.44"
2904,"94.37"
67,"58.06"
3259,"7.85"
219,"83.50"
3175,"58.44"
853,"21.65"
4798,"24.48"
1658,"35.34"
2143,"76.88"
1464,"43.20"
2031,"66.58"
2024,"55.66"
1794,"41.74"
233,"50.44"
982,"92.67"
1476,"68.49"
3824,"51.92"
1225,"73.88"
4964,"72.00"
4309,"62.61"
2398,"66.56"
700,"72.05"
838,"39.59"
2888,"26.13"
3550,"47.65"
4757,"72.65"
2772,"8.13"
4928,"37.29"
1412,"48.31"
3060,"25.48"
773,"72.91"
989,"51.20"
4881,"21.26"
3154,"22.06"
597,"36.44"
3602,"54.89"
4515,"29.04"
466,"59.41"
4611,"30.14"
3347,"19.24"
2915,"16.82"
114,"27.62"
4437,"16.13"
4389,"54.03"
3001,"64.07"
2139,"57.77"
205,"77.69"
502,"33.99"
1396,"96.69"
4174,"6.22"
3476,"28.13"
3314,"43.88"
3885,"44.67"
1805,"68.09"
4181,"28.83"
2382,"54.29"
559,"52.66"
628,"47.72"
102,"36.96"
3210,"79.81"
4578,"104.28"
4393,"90.06"
4426,"18.29"
4012,"52.59"
1200,"63.67"
4865,"5.18"
3195,"8.44"
3661,"40.08"
4275,"16.79"
1933,"64.31"
3222,"31.67"
1947,"7.96"
4854,"16.45"
2027,"44.12"
927,"35.98"
718,"61.11"
4853,"7.76"
4373,"76.31"
2410,"31.41"
2456,"49.10"
2695,"83.88"
4023,"67.51"
3550,"64.48"
4984,"53.19"
739,"22.20"
2657,"13.05"
2687,"27.79"
3288,"35.84"
3302,"92.44"
2970,"58.50"
4930,"19.78"
2278,"37.05"
3649,"68.65"
1598,"12.05"
2910,"46.98"
3282,"46.99"
4357,"74.36"
2990,"10.57"
1072,"50.39"
11,"62.13"
124,"54.76"
618,"81.07"
147,"68.64"
4401,"45.98"
581,"80.55"
2167,"28.10"
2375,"79.23"
3478,"32.24"
4287,"76.44"
773,"5.52"
3011,"101.01"
2521,"65.86"
4589,"74.76"
978,"74.04"
4737,"67.08"
1033,"62.17"
2350,"103.82"
1953,"51.67"
4552,"89.51"
4256,"42.26"
2844,"63.44"
4998,"90.91"
4470,"79.49"
3470,"33.36"
4585,"77.17"
2165,"37.96"
430,"23.28"
4224,"44.21"
1031,"40.35"
2660,"72.78"
1395,"49.77"
3419,"91.99"
2103,"17.00"
872,"29.09"
4760,"34.78"
1586,"52.99"
4705,"27.34"
3649,"80.63"
3633,"29.78"
1701,"85.55"
3729,"15.43"
4244,"26.93"
1747,"3.35"
119,"67.35"
1703,"72.12"
4819,"28.79"
2345,"89.12"
3816,"72.77"
555,"21.19"
1541,"49.04"
1003,"79.26"
236,"92.75"
2275,"29.70"
2643,"29.31"
4932,"69.71"
4372,"24.82"
3968,"98.25"
4589,"66.73"
2303,"16.86"
161,"22.20"
17,"41.80"
2667,"74.52"
3366,"118.06"
419,"73.15"
3001,"53.14"
3853,"41.41"
3817,"73.04"
846,"95.35"
3887,"36.75"
3902,"46.22"
1615,"52.30"
2575,"26.47"
593,"66.28"
3734,"16.15"
4912,"11.49"
650,"56.46"
4174,"79.38"
3169,"19.79"
1743,"97.38"
1324,"49.71"
2583,"15.00"
726,"76.97"
3794,"69.70"
762,"42.70"
2417,"85.21"
62,"97.32"
3700,"28.01"
2649,"38.59"
2339,"37.20"
1975,"46.30"
3218,"109.81"
2426,"38.64"
805,"64.15"
422,"83.23"
2606,"11.34"
4625,"25.84"
3740,"29.93"
686,"51.34"
2818,"37.17"
4745,"39.60"
1792,"35.21"
1186,"30.71"
1769,"72.84"
3067,"37.85"
169,"84.89"
835,"10.37"
3440,"73.17"
670,"19.75"
226,"81.38"
4061,"68.55"
3036,"98.47"
3362,"16.32"
3734,"27.94"
3152,"84.76"
1813,"62.97"
703,"22.29"
3377,"33.55"
3581,"113.99"
288,"66.46"
3685,"86.41"
4469,"100.03"
3048,"40.15"
4137,"128.81"
3031,"43.99"
2148,"32.43"
2316,"57.43"
896,"74.44"
4922,"13.75"
2921,"41.45"
2663,"9.81"
3390,"105.07"
2238,"11.64"
1445,"65.46"
1014,"74.39"
4166,"44.07"
2302,"50.77"
3556,"55.27"
3554,"29.91"
3560,"102.14"
1840,"24.54"
4907,"83.99"
1633,"33.42"
2565,"45.06"
232,"77.71"
3907,"21.13"
662,"38.21"
1277,"54.36"
1898,"49.92"
4872,"48.24"
2221,"21.03"
2964,"35.41"
1115,"65.31"
3220,"83.27"
2653,"57.77"
4240,"32.29"
1809,"30.95"
3651,"22.10"
2582,"78.58"
4518,"43.29"
1853,"15.27"
3106,"28.53"
825,"77.07"
4577,"60.38"
3642,"47.10"
2491,"100.32"
368,"107.09"
2473,"87.03"
2564,"24.10"
4381,"74.84"
4010,"65.47"
1162,"20.97"
3236,"74.62"
158,"80.88"
1798,"13.31"
1454,"47.99"
2698,"37.71"
4007,"23.78"
1415,"14.92"
1808,"21.61"
706,"47.96"
983,"18.23"
4229,"65.07"
1321,"22.96"
1984,"19.43"
1299,"31.17"
593,"14.93"
638,"46.12"
2687,"5.85"
3142,"84.17"
3580,"76.95"
3712,"50.97"
1566,"110.72"
4057,"95.45"
1795,"91.70"
2644,"75.19"
3312,"53.36"
4080,"103.05"
4723,"44.80"
2625,"23.05"
4355,"58.17"
2327,"77.13"
4117,"26.81"
2120,"35.17"
4440,"29.29"
1963,"105.70"
3767,"88.39"
4140,"60.35"
3455,"58.22"
1209,"54.22"
758,"57.37"
1234,"111.88"
192,"30.05"
3801,"116.71"
1621,"33.05"
1088,"57.18"
2385,"42.23"
4388,"58.90"
4654,"41.23"
3779,"33.81"
4108,"29.14"
2742,"15.96"
4962,"7.26"
1324,"14.28"
1454,"58.42"
2329,"44.14"
2852,"27.68"
2809,"12.28"
2943,"67.71"
2547,"37.49"
1366,"39.03"
1461,"29.32"
667,"37.52"
393,"61.19"
4290,"14.65"
3077,"59.12"
2812,"74.78"
638,"21.14"
2413,"75.69"
4342,"20.71"
1469,"71.61"
845,"40.15"
3886,"12.89"
4220,"70.79"
3665,"46.19"
1054,"4.25"
2590,"79.69"
382,"77.56"
2337,"35.49"
2143,"76.68"
1441,"32.53"
1443,"48.93"
2063,"18.58"
4600,"59.77"
4226,"121.27"
3551,"77.23"
4252,"17.50"
1648,"53.21"
2706,"91.96"
2766,"98.70"
4707,"48.58"
417,"65.37"
1556,"93.25"
3700,"44.84"
4669,"14.75"
3970,"28.36"
1861,"26.91"
4647,"14.37"
3478,"69.14"
2795,"32.82"
2307,"26.10"
4420,"35.89"
4902,"11.43"
2637,"35.52"
3467,"54.75"
188,"33.05"
2377,"29.44"
3005,"76.10"
4386,"30.04"
3584,"49.07"
3986,"61.27"
1467,"51.89"
187,"46.66"
4327,"62.37"
4562,"36.05"
4239,"48.42"
2703,"29.16"
4314,"50.61"
527,"4.47"
4961,"38.76"
4252,"56.68"
3843,"27.65"
3217,"81.71"
2434,"18.05"
2358,"65.32"
3002,"63.73"
192,"18.42"
4744,"7.11"
1069,"13.49"
220,"28.17"
4552,"88.12"
3187,"6.50"
353,"50.52"
439,"35.69"
2693,"23.32"
3284,"30.58"
4698,"20.71"
811,"13.75"
4567,"64.78"
2763,"48.46"
1235,"89.62"
1887,"15.30"
3039,"108.00"
3980,"28.28"
3971,"13.33"
4423,"33.01"
508,"52.64"
3089,"8.26"
1664,"25.46"
1660,"39.17"
4867,"84.05"
1732,"19.35"
4317,"88.69"
2306,"80.88"
3314,"50.22"
4945,"85.94"
3828,"96.67"
2167,"22.10"
1074,"46.66"
2605,"16.08"
142,"12.63"
2361,"53.46"
1349,"20.01"
3095,"71.38"
4551,"60.18"
4175,"44.85"
3324,"39.04"
4597,"29.91"
3921,"102.20"
1382,"92.25"
3052,"17.01"
2690,"46.98"
530,"71.78"
2763,"66.02"
190,"26.22"
3894,"81.80"
124,"84.67"
157,"53.34"
4175,"64.86"
759,"41.33"
4558,"14.99"
1984,"44.92"
408,"51.68"
1272,"38.44"
433,"62.43"
3375,"65.16"
1578,"20.44"
3042,"31.75"
263,"37.78"
1511,"47.14"
4992,"22.70"
4120,"26.24"
2114,"50.49"
1979,"61.92"
48,"63.71"
3664,"29.94"
2400,"25.60"
944,"36.39"
1158,"63.58"
2744,"48.45"
4617,"43.55"
2879,"18.12"
2625,"97.06"
4011,"24.94"
1693,"3.28"
1992,"39.06"
1711,"35.91"
4132,"50.46"
2856,"50.68"
4154,"35.73"
3762,"26.19"
2007,"42.26"
2907,"51.14"
502,"39.15"
2139,"21.46"
2545,"79.88"
64,"4.23"
4562,"83.78"
494,"70.30"
588,"121.35"
3165,"67.18"
2137,"81.80"
4717,"68.65"
1065,"30.76"
1018,"19.32"
1288,"53.13"
2758,"91.58"
433,"60.64"
805,"103.50"
1070,"89.51"
959,"47.90"
2308,"75.47"
3095,"49.08"
2737,"71.78"
3492,"47.89"
3680,"76.12"
3266,"58.25"
4089,"102.82"
1862,"53.69"
2004,"49.38"
1082,"36.05"
1780,"100.30"
3530,"58.81"
4156,"66.13"
4573,"25.92"
696,"43.33"
3097,"41.59"
430,"29.37"
2674,"9.80"
4610,"11.65"
4479,"38.03"
4370,"67.96"
2841,"37.98"
2658,"97.58"
3806,"17.88"
4631,"39.19"
1332,"56.43"
4549,"81.06"
890,"32.49"
643,"48.56"
2483,"71.09"
2314,"30.79"
1674,"20.98"
3415,"58.24"
596,"22.46"
2061,"66.34"
3320,"17.15"
693,"4.28"
2520,"103.23"
1664,"21.75"
712,"100.62"
842,"34.84"
68,"40.50"
4490,"56.20"
2867,"53.63"
2854,"40.60"
1910,"27.99"
1112,"43.17"
1419,"58.77"
4470,"91.59"
3100,"34.65"
2756,"69.28"
4676,"63.94"
1898,"66.55"
78,"57.75"
382,"17.99"
4501,"38.57"
70,"64.22"
4491,"30.53"
2742,"52.57"
3581,"50.31"
928,"98.30"
4048,"60.95"
2099,"73.32"
1311,"57.89"
2743,"21.16"
4239,"38.78"
2749,"70.38"
2757,"112.00"
919,"63.05"
3379,"43.20"
1708,"48.81"
637,"90.33"
4172,"72.96"
1220,"59.00"
2074,"22.35"
4818,"58.91"
206,"4.31"
4526,"26.91"
3112,"29.89"
2399,"73.94"
4831,"54.14"
4206,"7.30"
1436,"96.30"
956,"61.85"
1062,"72.65"
4964,"25.79"
2548,"26.97"
203,"22.51"
2409,"30.47"
185,"45.78"
2166,"90.23"
2719,"40.83"
2571,"4.28"
1626,"55.28"
587,"87.94"
1207,"13.08"
3419,"6.19"
3799,"77.38"
3619,"68.33"
2546,"59.93"
637,"73.48"
3021,"74.10"
3334,"35.89"
1712,"78.38"
1752,"93.33"
4249,"62.93"
1388,"35.09"
3090,"41.14"
2172,"81.94"
4696,"55.90"
3711,"76.80"
3409,"13.75"
2194,"57.95"
754,"8.75"
4104,"91.28"
1872,"65.75"
4671,"20.60"
826,"9.94"
787,"13.39"
1393,"51.35"
3218,"19.59"
3302,"84.89"
184,"78.13"
4311,"19.41"
3394,"91.87"
383,"31.99"
1855,"59.67"
2380,"46.79"
4907,"87.19"
4654,"96.35"
4355,"15.63"
3388,"80.49"
764,"62.41"
4154,"47.66"
446,"42.03"
4813,"30.99"
1646,"57.71"
3474,"47.03"
328,"41.09"
4972,"97.02"
2221,"36.23"
4401,"45.58"
1475,"37.69"
311,"68.79"
3527,"103.69"
3604,"28.55"
137,"30.87"
4204,"63.72"
289,"82.64"
2741,"81.96"
439,"78.39"
1237,"34.77"
4469,"72.74"
4348,"94.80"
4880,"22.51"
297,"83.44"
2372,"23.79"
763,"66.88"
4840,"9.48"
3818,"18.39"
1524,"44.78"
4859,"64.50"
1767,"21.23"
3264,"78.29"
587,"62.64"
3811,"49.40"
4030,"25.27"
1385,"47.33"
159,"60.28"
1430,"38.93"
2340,"15.61"
534,"45.91"
947,"29.38"
4326,"37.13"
3909,"37.39"
2307,"62.10"
2896,"60.00"
4814,"22.45"
4431,"22.30"
1906,"74.01"
2770,"43.40"
4655,"56.58"
2237,"22.73"
1579,"33.15"
2224,"77.98"
633,"7.72"
2959,"25.17"
3549,"39.91"
4640,"87.47"
539,"79.11"
1978,"86.42"
4232,"30.00"
2313,"64.61"
4805,"11.99"
2934,"11.05"
112,"68.03"
2561,"46.30"
970,"18.38"
2838,"51.59"
986,"78.01"
242,"73.72"
4559,"48.21"
501,"11.98"
1943,"88.86"
3538,"56.79"
3181,"28.89"
4604,"16.22"
2324,"38.82"
249,"35.47"
2480,"28.42"
2136,"62.17"
652,"75.44"
4084,"79.13"
3772,"63.83"
121,"62.51"
1621,"29.71"
4712,"51.30"
1364,"97.73"
1481,"39.71"
3053,"69.79"
1807,"77.52"
3731,"30.43"
2879,"59.04"
1974,"54.95"
3652,"55.57"
4763,"28.72"
4169,"63.65"
2459,"27.82"
2514,"6.78"
3040,"86.47"
1796,"3.07"
2978,"50.20"
1619,"39.74"
4429,"12.80"
4636,"57.44"
1323,"18.06"
1585,"77.11"
4196,"94.14"
2771,"40.57"
2405,"59.21"
4478,"55.72"
3316,"12.53"
4704,"45.87"
2446,"70.56"
2584,"20.71"
2619,"53.85"
4310,"16.59"
1045,"32.62"
2364,"72.85"
2911,"50.46"
4774,"73.59"
62,"17.04"
3450,"8.15"
2753,"35.21"
3308,"48.17"
3816,"58.89"
4237,"55.33"
4917,"38.76"
4257,"29.13"
1351,"54.40"
1205,"94.26"
2192,"73.26"
895,"77.44"
1083,"29.05"
1094,"26.09"
1417,"11.14"
4159,"28.48"
4862,"8.82"
1604,"27.87"
3773,"71.03"
567,"41.55"
812,"61.48"
586,"82.48"
978,"32.87"
821,"37.98"
580,"58.04"
450,"94.97"
1703,"28.79"
2043,"7.01"
4945,"8.33"
3072,"62.68"
2748,"26.28"
4234,"67.26"
3480,"10.78"
1886,"57.09"
2967,"69.03"
3442,"64.93"
388,"90.01"
4052,"62.84"
3492,"45.04"
621,"24.09"
2066,"22.25"
1028,"27.11"
281,"26.18"
3104,"75.92"
2827,"12.99"
3119,"92.02"
1301,"62.70"
4076,"85.27"
4648,"59.99"
3670,"21.05"
64,"21.76"
1689,"43.17"
3050,"20.65"
4606,"41.60"
1394,"57.19"
3718,"28.45"
2712,"81.35"
4234,"60.54"
3367,"65.20"
450,"23.69"
4858,"14.54"
23,"86.63"
1676,"89.04"
1228,"76.91"
3704,"8.95"
4083,"52.42"
533,"79.11"
1117,"46.73"
611,"36.34"
4410,"63.77"
1786,"27.84"
2896,"24.02"
64,"62.37"
1122,"93.23"
144,"45.98"
2430,"5.39"
2778,"70.02"
4305,"96.93"
4923,"124.06"
1288,"86.28"
757,"92.40"
1486,"23.56"
3822,"105.93"
3774,"15.48"
647,"12.54"
1032,"19.15"
3824,"11.16"
497,"31.04"
476,"62.21"
1202,"19.66"
2701,"59.10"
3060,"92.50"
2586,"32.12"
235,"85.56"
390,"67.90"
860,"50.47"
1677,"45.01"
40,"48.06"
4592,"27.42"
1717,"8.22"
968,"82.33"
3377,"35.02"
2300,"50.40"
3789,"52.38"
948,"22.73"
1436,"27.62"
4263,"63.36"
2975,"87.97"
4141,"69.62"
3768,"19.96"
1281,"88.06"
3531,"62.97"
4595,"65.23"
2201,"63.52"
3652,"51.25"
778,"80.00"
1922,"62.39"
3422,"53.59"
468,"26.69"
1387,"11.49"
111,"58.84"
3163,"81.70"
1284,"14.73"
3158,"21.88"
4422,"18.51"
400,"71.82"
2135,"58.79"
1881,"67.52"
2022,"78.75"
4722,"55.39"
3970,"18.15"
4200,"23.19"
1028,"5.11"
3541,"5.32"
3554,"42.24"
4607,"13.27"
4514,"25.13"
3411,"101.22"
2510,"57.60"
1577,"52.01"
1544,"55.98"
334,"18.43"
2189,"33.30"
459,"25.01"
4432,"45.98"
2028,"56.18"
2258,"78.37"
4326,"97.31"
330,"40.49"
933,"9.95"
3367,"21.16"
1044,"33.37"
1151,"33.35"
2094,"51.75"
3759,"43.64"
391,"17.41"
2478,"41.62"
4931,"39.75"
3472,"19.58"
4536,"100.67"
1760,"87.55"
793,"11.24"
3268,"8.64"
838,"83.68"
823,"18.27"
2698,"67.11"
58,"64.95"
3574,"88.72"
747,"25.33"
3936,"57.97"
774,"57.38"
5000,"103.79"
970,"77.49"
2611,"60.38"
3383,"28.97"
3092,"76.29"
3253,"64.90"
2740,"26.97"
1980,"78.84"
38,"56.91"
2437,"10.65"
2968,"59.49"
3925,"60.66"
1969,"27.51"
176,"8.98"
2593,"31.03"
2812,"52.88"
2115,"69.39"
2291,"74.75"
4188,"38.53"
1928,"113.95"
256,"46.16"
891,"35.59"
2841,"11.34"
2827,"63.13"
4849,"53.26"
1990,"17.12"
3720,"86.17"
2628,"77.43"
305,"81.17"
3283,"100.87"
4819,"24.61"
3352,"88.78"
2280,"56.21"
978,"52.04"
3689,"36.16"
347,"36.57"
4564,"60.53"
1381,"48.51"
1337,"95.04"
367,"92.78"
4592,"38.55"
1766,"76.73"
1647,"96.70"
464,"53.33"
3429,"33.33"
4386,"24.76"
1872,"28.30"
424,"58.92"
3975,"109.83"
3651,"36.08"
2137,"39.82"
4207,"18.73"
4832,"18.67"
23,"33.64"
512,"72.77"
4014,"15.57"
4370,"96.15"
1237,"25.79"
2686,"86.19"
4106,"47.73"
440,"57.44"
3741,"101.69"
4575,"56.39"
2552,"29.79"
4773,"83.86"
164,"91.25"
306,"51.92"
4658,"26.35"
2612,"6.57"
1629,"60.53"
254,"9.65"
2676,"36.82"
2441,"63.89"
3455,"96.35"
2037,"82.83"
3621,"74.15"
4748,"62.56"
2059,"6.42"
4950,"39.10"
521,"29.14"
3990,"43.51"
3691,"55.34"
858,"57.78"
2287,"48.07"
462,"11.99"
3814,"86.24"
1389,"94.76"
804,"56.77"
2689,"25.75"
4508,"26.22"
4778,"61.05"
1773,"91.50"
3413,"42.50"
1690,"29.27"
2559,"49.79"
4254,"108.32"
2311,"104.54"
4152,"50.17"
2870,"97.72"
3293,"42.33"
4314,"6.50"
1199,"10.61"
446,"93.58"
4480,"63.08"
420,"54.37"
11,"7.40"
1060,"46.98"
3486,"61.74"
4760,"37.41"
1290,"23.37"
325,"17.08"
621,"39.02"
4819,"101.24"
4099,"12.80"
4417,"70.77"
1993,"43.49"
912,"65.57"
316,"20.12"
4889,"25.00"
3490,"74.04"
3903,"11.56"
660,"56.69"
4558,"25.71"
1950,"6.18"
843,"24.28"
4855,"76.00"
750,"50.39"
2579,"64.77"
1942,"28.29"
4665,"48.90"
3637,"68.29"
4129,"29.78"
3063,"26.27"
30,"59.93"
1828,"22.28"
2327,"30.23"
3721,"31.01"
2141,"83.66"
3615,"102.90"
4703,"52.63"
3299,"80.30"
3656,"61.51"
18,"17.09"
2417,"41.15"
2322,"109.12"
1078,"44.67"
157,"53.32"
469,"13.75"
4040,"6.55"
136,"75.80"
4976,"66.87"
850,"40.53"
2149,"40.11"
4614,"88.75"
493,"48.45"
3787,"43.55"
435,"3.21"
3095,"81.32"
4692,"53.34"
3157,"7.86"
3294,"27.22"
4563,"5.05"
4713,"21.16"
3491,"41.98"
4499,"29.97"
742,"44.33"
1050,"32.77"
2251,"31.94"
1401,"18.67"
1712,"86.59"
2999,"57.61"
1220,"64.49"
2402,"22.23"
2894,"49.49"
2816,"18.10"
2994,"8.70"
3424,"85.39"
1844,"67.40"
1407,"29.11"
4053,"36.75"
2732,"84.18"
228,"82.34"
1210,"74.73"
3148,"47.96"
3669,"17.14"
1787,"113.53"
1228,"58.16"
2143,"64.78"
1056,"48.29"
47,"46.38"
1326,"29.74"
3491,"25.06"
2849,"86.56"
4925,"65.95"
2762,"97.81"
2586,"7.26"
953,"46.37"
4357,"46.74"
93,"65.61"
2243,"103.75"
1141,"73.13"
3761,"54.09"
4679,"24.61"
1217,"101.89"
3816,"50.02"
1227,"17.35"
1871,"54.03"
3520,"50.03"
2939,"85.28"
4948,"30.75"
2216,"93.21"
2750,"40.50"
4087,"38.81"
2346,"18.32"
1,"16.84"
2271,"25.50"
2626,"43.50"
3795,"33.49"
1683,"74.40"
2598,"49.35"
1471,"123.05"
4180,"30.66"
2653,"74.66"
361,"42.65"
1547,"82.90"
2295,"49.85"
3361,"21.84"
990,"31.44"
2786,"32.56"
4001,"71.49"
4176,"32.24"
124,"74.07"
640,"40.37"
3895,"53.89"
1901,"15.73"
4667,"70.01"
1860,"26.35"
661,"43.08"
1401,"22.99"
862,"36.65"
2888,"16.37"
2091,"55.38"
4923,"74.90"
3798,"11.82"
1960,"33.38"
2714,"43.17"
2533,"43.67"
3845,"11.90"
4364,"29.58"
369,"68.00"
196,"80.78"
2127,"78.97"
1279,"98.67"
894,"43.94"
1723,"61.49"
808,"98.30"
788,"30.61"
4353,"54.67"
4166,"99.67"
2566,"41.63"
2817,"70.54"
1058,"57.87"
2140,"7.22"
3173,"114.13"
4928,"13.08"
4121,"33.88"
3599,"77.04"
1851,"15.52"
216,"11.74"
2339,"20.55"
149,"92.85"
2717,"85.10"
3984,"63.93"
4501,"80.63"
3889,"24.08"
1851,"23.57"
3195,"101.74"
2522,"33.82"
